ABSGR,AEDAT,ANGDT,BEDAT,BNDDT,BSART,BSTYP,BUKRS,BWBDT,DPAMT,DPDAT,DPPCT,EBELN,EKGRP,EKORG,ERNAM,GWLDT,IHRAN,KALSM,KDATB,KDATE,KNUMV,KTWRT,LANDS,LASTCHANGEDATETIME,LIFNR,LPONR,MANDT,PINCR,PROCSTAT,RETPC,RLWRT,SPRAS,STAFO,STATU,STCEG_L,UPINC,WAERS,WKURS,ZBD1P,ZBD1T,ZBD2P,ZBD2T,ZBD3T,ZTERM
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000412,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000431,0.00,US,"20,260,601,190,614.5315100",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000413,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000432,0.00,US,"20,260,601,190,720.8701680",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000414,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000433,0.00,US,"20,260,601,191,139.3720950",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000415,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000434,0.00,US,"20,260,601,191,243.2633330",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000416,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000435,0.00,US,"20,260,601,191,348.0899830",0000105800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000417,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000436,0.00,US,"20,260,601,191,451.5547890",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000418,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000437,0.00,US,"20,260,601,191,553.9185830",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000419,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000438,0.00,US,"20,260,601,191,653.6880570",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000420,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000439,0.00,US,"20,260,601,191,755.0146740",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000421,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000440,0.00,US,"20,260,601,191,855.6124610",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000422,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000441,0.00,US,"20,260,601,191,956.6198550",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000423,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000442,0.00,US,"20,260,601,192,059.6983210",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000424,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000443,0.00,US,"20,260,601,192,205.0668500",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000425,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000444,0.00,US,"20,260,601,192,308.8754840",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000426,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000445,0.00,US,"20,260,601,192,411.1507870",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000427,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000446,0.00,US,"20,260,601,192,512.5920820",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000428,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000447,0.00,US,"20,260,601,192,643.7584000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000429,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000448,0.00,US,"20,260,601,192,737.4756780",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000430,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000449,0.00,US,"20,260,601,192,841.2848260",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000431,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000450,0.00,US,"20,260,601,192,947.6280110",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000432,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000451,0.00,US,"20,260,601,193,052.5393710",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000433,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000452,0.00,US,"20,260,601,193,200.7220110",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000434,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000453,0.00,US,"20,260,601,193,329.4035860",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000435,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000454,0.00,US,"20,260,601,193,420.4109560",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000436,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000455,0.00,US,"20,260,601,193,524.4555240",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000437,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000456,0.00,US,"20,260,601,193,627.0068150",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000438,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000457,0.00,US,"20,260,601,193,728.3642410",0001003070,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000439,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000458,0.00,US,"20,260,601,193,830.1682470",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000440,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000459,0.00,US,"20,260,601,193,931.6169170",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000441,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000460,0.00,US,"20,260,601,194,032.7400730",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000442,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000461,0.00,US,"20,260,601,194,201.3451700",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000443,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000462,0.00,US,"20,260,601,194,351.9792650",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000444,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000463,0.00,US,"20,260,601,194,454.7559580",0001003070,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000445,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000464,0.00,US,"20,260,601,194,557.6059560",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000446,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000465,0.00,US,"20,260,601,194,659.6841860",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000447,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000466,0.00,US,"20,260,601,194,802.9549310",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000448,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000467,0.00,US,"20,260,601,194,904.8231570",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000449,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000468,0.00,US,"20,260,601,195,039.1174500",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000450,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000469,0.00,US,"20,260,601,195,129.1801410",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000451,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000470,0.00,US,"20,260,601,195,233.9736960",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000452,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000471,0.00,US,"20,260,601,195,336.7088240",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000453,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000472,0.00,US,"20,260,601,195,438.0600480",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000454,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000473,0.00,US,"20,260,601,195,541.2190060",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000455,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000474,0.00,US,"20,260,601,195,645.4580550",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000456,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000475,0.00,US,"20,260,601,195,746.0680870",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000457,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000476,0.00,US,"20,260,601,195,849.8074190",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000458,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000477,0.00,US,"20,260,601,195,951.5921860",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000459,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000478,0.00,US,"20,260,601,200,057.3732300",0001003070,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000460,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000479,0.00,US,"20,260,601,200,230.7689090",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000461,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000480,0.00,US,"20,260,601,200,321.4866100",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000462,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000481,0.00,US,"20,260,601,200,427.9613120",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000463,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000482,0.00,US,"20,260,601,200,532.9471690",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000464,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000483,0.00,US,"20,260,601,200,745.0132290",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000465,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000484,0.00,US,"20,260,601,200,846.7674630",0001003070,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000466,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000485,0.00,US,"20,260,601,200,951.5300290",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000467,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000486,0.00,US,"20,260,601,201,056.7745460",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000468,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000487,0.00,US,"20,260,601,201,203.3514760",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000469,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000488,0.00,US,"20,260,601,201,307.0868160",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000470,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000489,0.00,US,"20,260,601,201,413.1726130",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000471,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000490,0.00,US,"20,260,601,201,519.7425870",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000472,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000491,0.00,US,"20,260,601,201,625.3548020",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000473,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000492,0.00,US,"20,260,601,201,727.2424250",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000474,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000493,0.00,US,"20,260,601,201,902.5795280",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000475,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000494,0.00,US,"20,260,601,201,956.4080490",0000105800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000476,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000495,0.00,US,"20,260,601,202,058.2854710",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000477,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000496,0.00,US,"20,260,601,202,201.4489850",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000478,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000497,0.00,US,"20,260,601,202,307.5298080",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000479,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000498,0.00,US,"20,260,601,202,414.4411610",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000480,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000499,0.00,US,"20,260,601,202,534.0286880",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
