case_id,field,planned_step_id,raw_value,reason,synthetic_value,table
C198,ERNAM,C198_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,EBAN
C199,BADAT,C199_A1,06/01/2026,synthetic_timestamp_projection,06/29/2026,EBAN
C199,BEDAT,C199_A1,06/01/2026,synthetic_timestamp_projection,06/29/2026,EBAN
C199,ERDAT,C199_A1,06/01/2026,synthetic_timestamp_projection,06/29/2026,EBAN
C199,LFDAT,C199_A1,07/14/2026,synthetic_timestamp_projection,07/14/2026,EBAN
C199,ERNAM,C199_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,EBAN
C200,BADAT,C200_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C200,BEDAT,C200_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C200,ERDAT,C200_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C200,LFDAT,C200_A1,07/14/2026,synthetic_timestamp_projection,07/14/2026,EBAN
C200,ERNAM,C200_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,EBAN
C201,BADAT,C201_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C201,BEDAT,C201_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C201,ERDAT,C201_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C201,LFDAT,C201_A1,07/14/2026,synthetic_timestamp_projection,07/14/2026,EBAN
C201,ERNAM,C201_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,EBAN
C202,BADAT,C202_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C202,BEDAT,C202_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C202,ERDAT,C202_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C202,LFDAT,C202_A1,07/14/2026,synthetic_timestamp_projection,07/14/2026,EBAN
C202,ERNAM,C202_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,EBAN
C203,BADAT,C203_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C203,BEDAT,C203_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C203,ERDAT,C203_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C203,LFDAT,C203_A1,07/14/2026,synthetic_timestamp_projection,07/14/2026,EBAN
C203,ERNAM,C203_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,EBAN
C204,BADAT,C204_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C204,BEDAT,C204_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C204,ERDAT,C204_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C204,LFDAT,C204_A1,07/14/2026,synthetic_timestamp_projection,07/14/2026,EBAN
C204,ERNAM,C204_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,EBAN
C205,BADAT,C205_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C205,BEDAT,C205_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C205,ERDAT,C205_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C205,LFDAT,C205_A1,07/14/2026,synthetic_timestamp_projection,07/14/2026,EBAN
C205,ERNAM,C205_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,EBAN
C206,BADAT,C206_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C206,BEDAT,C206_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C206,ERDAT,C206_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C206,LFDAT,C206_A1,07/14/2026,synthetic_timestamp_projection,07/14/2026,EBAN
C206,ERNAM,C206_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,EBAN
C207,BADAT,C207_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C207,BEDAT,C207_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C207,ERDAT,C207_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C207,LFDAT,C207_A1,07/14/2026,synthetic_timestamp_projection,07/14/2026,EBAN
C207,ERNAM,C207_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,EBAN
C208,BADAT,C208_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C208,BEDAT,C208_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C208,ERDAT,C208_A1,06/01/2026,synthetic_timestamp_projection,06/30/2026,EBAN
C208,LFDAT,C208_A1,07/14/2026,synthetic_timestamp_projection,07/14/2026,EBAN
C208,ERNAM,C208_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,EBAN
C209,BADAT,C209_A1,06/01/2026,synthetic_timestamp_projection,07/01/2026,EBAN
C209,BEDAT,C209_A1,06/01/2026,synthetic_timestamp_projection,07/01/2026,EBAN
C209,ERDAT,C209_A1,06/01/2026,synthetic_timestamp_projection,07/01/2026,EBAN
C209,LFDAT,C209_A1,07/14/2026,synthetic_timestamp_projection,07/14/2026,EBAN
C209,ERNAM,C209_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,EBAN
C210,BADAT,C210_A1,06/01/2026,synthetic_timestamp_projection,07/01/2026,EBAN
C210,BEDAT,C210_A1,06/01/2026,synthetic_timestamp_projection,07/01/2026,EBAN
C210,ERDAT,C210_A1,06/01/2026,synthetic_timestamp_projection,07/01/2026,EBAN
C210,LFDAT,C210_A1,07/14/2026,synthetic_timestamp_projection,07/14/2026,EBAN
C210,ERNAM,C210_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,EBAN
C001,AEDAT,C001_A2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C001,BEDAT,C001_A2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C001,LASTCHANGEDATETIME,C001_A2,"20,260,601,163,958.1234630",synthetic_timestamp_projection,"20,260,601,110,113.0000000",EKKO
C001,ERNAM,C001_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C002,AEDAT,C002_A2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C002,BEDAT,C002_A2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C002,LASTCHANGEDATETIME,C002_A2,"20,260,601,164,056.9116820",synthetic_timestamp_projection,"20,260,601,113,959.0000000",EKKO
C002,ERNAM,C002_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C003,AEDAT,C003_A2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C003,BEDAT,C003_A2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C003,LASTCHANGEDATETIME,C003_A2,"20,260,601,164,200.7007330",synthetic_timestamp_projection,"20,260,601,111,452.0000000",EKKO
C003,ERNAM,C003_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C004,AEDAT,C004_A2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C004,BEDAT,C004_A2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C004,LASTCHANGEDATETIME,C004_A2,"20,260,601,164,302.5533630",synthetic_timestamp_projection,"20,260,601,112,352.0000000",EKKO
C004,ERNAM,C004_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C005,AEDAT,C005_A2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C005,BEDAT,C005_A2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C005,LASTCHANGEDATETIME,C005_A2,"20,260,601,164,409.5781520",synthetic_timestamp_projection,"20,260,601,125,304.0000000",EKKO
C005,ERNAM,C005_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C006,AEDAT,C006_A2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C006,BEDAT,C006_A2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C006,LASTCHANGEDATETIME,C006_A2,"20,260,601,164,509.6692320",synthetic_timestamp_projection,"20,260,601,150,951.0000000",EKKO
C006,ERNAM,C006_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C007,AEDAT,C007_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C007,BEDAT,C007_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C007,LASTCHANGEDATETIME,C007_A2,"20,260,601,164,614.3618570",synthetic_timestamp_projection,"20,260,602,080,800.0000000",EKKO
C007,ERNAM,C007_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C008,AEDAT,C008_B2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C008,BEDAT,C008_B2,06/01/2026,synthetic_timestamp_projection,06/01/2026,EKKO
C008,LASTCHANGEDATETIME,C008_B2,"20,260,601,164,734.8558990",synthetic_timestamp_projection,"20,260,601,163,933.0000000",EKKO
C008,ERNAM,C008_B2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C009,AEDAT,C009_B2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C009,BEDAT,C009_B2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C009,LASTCHANGEDATETIME,C009_B2,"20,260,601,164,841.3863570",synthetic_timestamp_projection,"20,260,602,081,900.0000000",EKKO
C009,ERNAM,C009_B2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C010,AEDAT,C010_B2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C010,BEDAT,C010_B2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C010,LASTCHANGEDATETIME,C010_B2,"20,260,601,164,945.8640440",synthetic_timestamp_projection,"20,260,602,102,000.0000000",EKKO
C010,ERNAM,C010_B2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C011,AEDAT,C011_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C011,BEDAT,C011_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C011,LASTCHANGEDATETIME,C011_A2,"20,260,601,165,034.9689180",synthetic_timestamp_projection,"20,260,602,111,508.0000000",EKKO
C011,ERNAM,C011_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C012,AEDAT,C012_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C012,BEDAT,C012_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C012,LASTCHANGEDATETIME,C012_A2,"20,260,601,165,139.2582360",synthetic_timestamp_projection,"20,260,602,103,318.0000000",EKKO
C012,ERNAM,C012_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C013,AEDAT,C013_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C013,BEDAT,C013_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C013,LASTCHANGEDATETIME,C013_A2,"20,260,601,165,242.3714320",synthetic_timestamp_projection,"20,260,602,110,608.0000000",EKKO
C013,ERNAM,C013_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C014,AEDAT,C014_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C014,BEDAT,C014_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C014,LASTCHANGEDATETIME,C014_A2,"20,260,601,165,344.5719620",synthetic_timestamp_projection,"20,260,602,171,609.0000000",EKKO
C014,ERNAM,C014_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C015,AEDAT,C015_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C015,BEDAT,C015_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C015,LASTCHANGEDATETIME,C015_A2,"20,260,601,165,445.1666900",synthetic_timestamp_projection,"20,260,603,081,200.0000000",EKKO
C015,ERNAM,C015_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C016,AEDAT,C016_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C016,BEDAT,C016_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,EKKO
C016,LASTCHANGEDATETIME,C016_A2,"20,260,601,165,546.3348070",synthetic_timestamp_projection,"20,260,602,161,748.0000000",EKKO
C016,ERNAM,C016_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C017,AEDAT,C017_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C017,BEDAT,C017_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C017,LASTCHANGEDATETIME,C017_A2,"20,260,601,165,652.2229130",synthetic_timestamp_projection,"20,260,603,082,600.0000000",EKKO
C017,ERNAM,C017_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C018,AEDAT,C018_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C018,BEDAT,C018_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C018,LASTCHANGEDATETIME,C018_A2,"20,260,601,165,757.2980080",synthetic_timestamp_projection,"20,260,603,083,900.0000000",EKKO
C018,ERNAM,C018_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C019,AEDAT,C019_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C019,BEDAT,C019_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C019,LASTCHANGEDATETIME,C019_A2,"20,260,601,165,902.4316000",synthetic_timestamp_projection,"20,260,603,091,500.0000000",EKKO
C019,ERNAM,C019_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C020,AEDAT,C020_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C020,BEDAT,C020_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C020,LASTCHANGEDATETIME,C020_A2,"20,260,601,170,008.0695850",synthetic_timestamp_projection,"20,260,603,113,600.0000000",EKKO
C020,ERNAM,C020_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C021,AEDAT,C021_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C021,BEDAT,C021_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C021,LASTCHANGEDATETIME,C021_A2,"20,260,601,170,113.7138330",synthetic_timestamp_projection,"20,260,603,105,554.0000000",EKKO
C021,ERNAM,C021_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C022,AEDAT,C022_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C022,BEDAT,C022_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C022,LASTCHANGEDATETIME,C022_A2,"20,260,601,170,217.3465720",synthetic_timestamp_projection,"20,260,603,123,200.0000000",EKKO
C022,ERNAM,C022_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C023,AEDAT,C023_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C023,BEDAT,C023_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C023,LASTCHANGEDATETIME,C023_A2,"20,260,601,170,319.8265980",synthetic_timestamp_projection,"20,260,603,110,854.0000000",EKKO
C023,ERNAM,C023_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C024,AEDAT,C024_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C024,BEDAT,C024_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C024,LASTCHANGEDATETIME,C024_A2,"20,260,601,170,425.7763800",synthetic_timestamp_projection,"20,260,603,133,520.0000000",EKKO
C024,ERNAM,C024_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C025,AEDAT,C025_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C025,BEDAT,C025_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C025,LASTCHANGEDATETIME,C025_A2,"20,260,601,170,527.9989440",synthetic_timestamp_projection,"20,260,603,135,748.0000000",EKKO
C025,ERNAM,C025_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C026,AEDAT,C026_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C026,BEDAT,C026_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C026,LASTCHANGEDATETIME,C026_A2,"20,260,601,170,629.6475210",synthetic_timestamp_projection,"20,260,603,142,300.0000000",EKKO
C026,ERNAM,C026_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C027,AEDAT,C027_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C027,BEDAT,C027_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C027,LASTCHANGEDATETIME,C027_A2,"20,260,601,170,734.3132080",synthetic_timestamp_projection,"20,260,603,154,305.0000000",EKKO
C027,ERNAM,C027_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C028,AEDAT,C028_B2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C028,BEDAT,C028_B2,06/01/2026,synthetic_timestamp_projection,06/03/2026,EKKO
C028,LASTCHANGEDATETIME,C028_B2,"20,260,601,170,856.4377230",synthetic_timestamp_projection,"20,260,603,160,305.0000000",EKKO
C028,ERNAM,C028_B2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C029,AEDAT,C029_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C029,BEDAT,C029_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C029,LASTCHANGEDATETIME,C029_A2,"20,260,601,170,940.5328940",synthetic_timestamp_projection,"20,260,604,081,300.0000000",EKKO
C029,ERNAM,C029_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C030,AEDAT,C030_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C030,BEDAT,C030_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C030,LASTCHANGEDATETIME,C030_A2,"20,260,601,171,043.7592780",synthetic_timestamp_projection,"20,260,604,093,600.0000000",EKKO
C030,ERNAM,C030_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C031,AEDAT,C031_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C031,BEDAT,C031_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C031,LASTCHANGEDATETIME,C031_A2,"20,260,601,171,147.0223440",synthetic_timestamp_projection,"20,260,604,114,100.0000000",EKKO
C031,ERNAM,C031_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C032,AEDAT,C032_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C032,BEDAT,C032_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C032,LASTCHANGEDATETIME,C032_A2,"20,260,601,171,246.3096660",synthetic_timestamp_projection,"20,260,604,115,200.0000000",EKKO
C032,ERNAM,C032_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C033,AEDAT,C033_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C033,BEDAT,C033_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C033,LASTCHANGEDATETIME,C033_A2,"20,260,601,171,350.5704100",synthetic_timestamp_projection,"20,260,604,125,700.0000000",EKKO
C033,ERNAM,C033_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C034,AEDAT,C034_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C034,BEDAT,C034_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C034,LASTCHANGEDATETIME,C034_A2,"20,260,601,171,456.0876410",synthetic_timestamp_projection,"20,260,604,133,632.0000000",EKKO
C034,ERNAM,C034_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C035,AEDAT,C035_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C035,BEDAT,C035_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C035,LASTCHANGEDATETIME,C035_A2,"20,260,601,171,559.5519680",synthetic_timestamp_projection,"20,260,604,144,651.0000000",EKKO
C035,ERNAM,C035_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C036,AEDAT,C036_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C036,BEDAT,C036_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,EKKO
C036,LASTCHANGEDATETIME,C036_A2,"20,260,601,171,702.7114270",synthetic_timestamp_projection,"20,260,604,151,353.0000000",EKKO
C036,ERNAM,C036_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C037,AEDAT,C037_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C037,BEDAT,C037_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C037,LASTCHANGEDATETIME,C037_A2,"20,260,601,171,805.2479680",synthetic_timestamp_projection,"20,260,605,082,000.0000000",EKKO
C037,ERNAM,C037_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C038,AEDAT,C038_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C038,BEDAT,C038_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C038,LASTCHANGEDATETIME,C038_A2,"20,260,601,171,907.4788310",synthetic_timestamp_projection,"20,260,605,081,300.0000000",EKKO
C038,ERNAM,C038_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C039,AEDAT,C039_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C039,BEDAT,C039_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C039,LASTCHANGEDATETIME,C039_A2,"20,260,601,172,011.5573050",synthetic_timestamp_projection,"20,260,605,083,300.0000000",EKKO
C039,ERNAM,C039_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C040,AEDAT,C040_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C040,BEDAT,C040_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C040,LASTCHANGEDATETIME,C040_A2,"20,260,601,172,112.0993700",synthetic_timestamp_projection,"20,260,605,084,000.0000000",EKKO
C040,ERNAM,C040_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C041,AEDAT,C041_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C041,BEDAT,C041_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C041,LASTCHANGEDATETIME,C041_A2,"20,260,601,172,215.4523380",synthetic_timestamp_projection,"20,260,605,113,037.0000000",EKKO
C041,ERNAM,C041_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C042,AEDAT,C042_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C042,BEDAT,C042_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C042,LASTCHANGEDATETIME,C042_A2,"20,260,601,172,319.6113290",synthetic_timestamp_projection,"20,260,605,110,037.0000000",EKKO
C042,ERNAM,C042_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C043,AEDAT,C043_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C043,BEDAT,C043_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C043,LASTCHANGEDATETIME,C043_A2,"20,260,601,172,421.1915380",synthetic_timestamp_projection,"20,260,605,112,337.0000000",EKKO
C043,ERNAM,C043_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C044,AEDAT,C044_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C044,BEDAT,C044_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C044,LASTCHANGEDATETIME,C044_A2,"20,260,601,172,524.8506680",synthetic_timestamp_projection,"20,260,605,110,823.0000000",EKKO
C044,ERNAM,C044_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C045,AEDAT,C045_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C045,BEDAT,C045_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,EKKO
C045,LASTCHANGEDATETIME,C045_A2,"20,260,601,172,624.8093290",synthetic_timestamp_projection,"20,260,605,114,337.0000000",EKKO
C045,ERNAM,C045_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C046,AEDAT,C046_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C046,BEDAT,C046_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C046,LASTCHANGEDATETIME,C046_A2,"20,260,601,172,728.4629210",synthetic_timestamp_projection,"20,260,608,081,400.0000000",EKKO
C046,ERNAM,C046_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C047,AEDAT,C047_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C047,BEDAT,C047_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C047,LASTCHANGEDATETIME,C047_A2,"20,260,601,172,830.5865860",synthetic_timestamp_projection,"20,260,608,082,200.0000000",EKKO
C047,ERNAM,C047_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C048,AEDAT,C048_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C048,BEDAT,C048_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C048,LASTCHANGEDATETIME,C048_A2,"20,260,601,172,933.0675020",synthetic_timestamp_projection,"20,260,608,083,100.0000000",EKKO
C048,ERNAM,C048_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C049,AEDAT,C049_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C049,BEDAT,C049_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C049,LASTCHANGEDATETIME,C049_A2,"20,260,601,173,038.3851210",synthetic_timestamp_projection,"20,260,608,101,500.0000000",EKKO
C049,ERNAM,C049_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C050,AEDAT,C050_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C050,BEDAT,C050_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C050,LASTCHANGEDATETIME,C050_A2,"20,260,601,173,140.6500790",synthetic_timestamp_projection,"20,260,608,093,400.0000000",EKKO
C050,ERNAM,C050_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C051,AEDAT,C051_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C051,BEDAT,C051_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C051,LASTCHANGEDATETIME,C051_A2,"20,260,601,173,245.0398750",synthetic_timestamp_projection,"20,260,608,113,231.0000000",EKKO
C051,ERNAM,C051_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,EKKO
C052,AEDAT,C052_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C052,BEDAT,C052_A2,06/01/2026,synthetic_timestamp_projection,06/08/2026,EKKO
C052,LASTCHANGEDATETIME,C052_A2,"20,260,601,173,348.0491330",synthetic_timestamp_projection,"20,260,608,115,031.0000000",EKKO
