ABDAT,ABFTZ,ABMNG,ADRNR,AEDAT,AGDAT,ARSNR,ARSPS,BPRME,BPUMN,BPUMZ,BRTWR,BSTYP,BUKRS,EBELN,EBELP,EFFWR,ELIKZ,EMATN,ETFZ1,ETFZ2,GEWEI,INFNR,KTMNG,KTPNR,LMEIN,MAHN1,MAHN2,MAHN3,MAHNZ,MANDT,MATKL,MATNR,MEINS,MENGE,MWSKZ,NAVNW,NETPR,NETWR,NTGEW,PEINH,PLIFZ,PRDAT,PRSDR,PSTYP,REPOS,SPINF,STAFO,TXDAT,TXDAT_FROM,TXJCD,TXZ01,UEBTO,UMREN,UMREZ,UNIQUEID,UNTTO,WEBAZ,WEPOS,WERKS,ZWERT
00/00/0000,0.000,0.000,0000130253,06/17/2026,00/00/0000,0000000000,0000,EA,1,1,"1,199.45",F,US00,4500000388,00010,"1,199.45",X,CAGE1800,0,0,OZ,5300000015,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,115.000,XI,0.00,10.43,"1,199.45",8.000,1,1,06/17/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000038800010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130255,06/17/2026,00/00/0000,0000000000,0000,EA,1,1,"2,549.75",F,US00,4500000389,00010,"2,549.75",X,BOTL1800,0,0,OZ,5300000034,0.000,00000,EA,0,0,0,0,204,UTIL,BOTL1800,EA,235.000,XI,0.00,10.85,"2,549.75",1.000,1,1,06/17/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle,0.0,1,1,450000038900010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130258,06/17/2026,00/00/0000,0000000000,0000,EA,1,1,"2,180.20",F,US00,4500000390,00010,"2,180.20",X,CAGE1800,0,0,OZ,5300000021,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,220.000,XI,0.00,9.91,"2,180.20",8.000,1,1,06/17/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000039000010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130259,06/17/2026,00/00/0000,0000000000,0000,EA,1,1,"2,962.08",F,US00,4500000391,00010,"2,962.08",X,CHSP1800,0,0,OZ,5300000033,0.000,00000,EA,0,0,0,0,204,UTIL,CHSP1800,EA,102.000,XI,0.00,29.04,"2,962.08",0.000,1,6,06/17/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Chain Lock Security Pro 800,0.0,1,1,450000039100010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130261,06/17/2026,00/00/0000,0000000000,0000,EA,1,1,796.40,F,US00,4500000392,00010,796.40,X,EPAD1800,0,0,OZ,5300000017,0.000,00000,EA,0,0,0,0,204,SFTY,EPAD1800,EA,20.000,XI,0.00,39.82,796.40,32.000,1,1,06/17/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Elbow Pads,0.0,1,1,450000039200010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130263,06/18/2026,00/00/0000,0000000000,0000,EA,1,1,"1,751.25",F,US00,4500000393,00010,"1,751.25",X,SHRT1800,0,0,OZ,5300000026,0.000,00000,EA,0,0,0,0,204,UTIL,SHRT1800,EA,125.000,XI,0.00,14.01,"1,751.25",16.000,1,1,06/18/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,T-shirt,0.0,1,1,450000039300010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130265,06/17/2026,00/00/0000,0000000000,0000,EA,1,1,"2,726.67",F,US00,4500000394,00010,"2,726.67",X,CHSP1800,0,0,OZ,5300000033,0.000,00000,EA,0,0,0,0,204,UTIL,CHSP1800,EA,97.000,XI,0.00,28.11,"2,726.67",0.000,1,6,06/17/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Chain Lock Security Pro 800,0.0,1,1,450000039400010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130268,06/18/2026,00/00/0000,0000000000,0000,EA,1,1,"2,617.65",F,US00,4500000395,00010,"2,617.65",X,KPAD1800,0,0,OZ,5300000025,0.000,00000,EA,0,0,0,0,204,SFTY,KPAD1800,EA,63.000,XI,0.00,41.55,"2,617.65",16.000,1,1,06/18/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Knee Pads,0.0,1,1,450000039500010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130269,06/18/2026,00/00/0000,0000000000,0000,EA,1,1,"1,488.90",F,US00,4500000396,00010,"1,488.90",X,SHRT1800,0,0,OZ,5300000026,0.000,00000,EA,0,0,0,0,204,UTIL,SHRT1800,EA,105.000,XI,0.00,14.18,"1,488.90",16.000,1,1,06/18/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,T-shirt,0.0,1,1,450000039600010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130271,06/18/2026,00/00/0000,0000000000,0000,EA,1,1,972.27,F,US00,4500000397,00010,972.27,X,FAID1800,0,0,OZ,5300000031,0.000,00000,EA,0,0,0,0,204,UTIL,FAID1800,EA,39.000,XI,0.00,24.93,972.27,12.000,1,1,06/18/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,First Aid Kit,0.0,1,1,450000039700010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130273,06/18/2026,00/00/0000,0000000000,0000,EA,1,1,"3,100.30",F,US00,4500000398,00010,"3,100.30",X,SHRT1800,0,0,OZ,5300000026,0.000,00000,EA,0,0,0,0,204,UTIL,SHRT1800,EA,215.000,XI,0.00,14.42,"3,100.30",16.000,1,1,06/18/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,T-shirt,0.0,1,1,450000039800010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130275,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,863.26,F,US00,4500000399,00010,863.26,X,FAID1800,0,0,OZ,5300000031,0.000,00000,EA,0,0,0,0,204,UTIL,FAID1800,EA,34.000,XI,0.00,25.39,863.26,12.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,First Aid Kit,0.0,1,1,450000039900010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130277,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,777.30,F,US00,4500000400,00010,777.30,X,OHMT1800,0,0,OZ,5300000036,0.000,00000,EA,0,0,0,0,204,SFTY,OHMT1800,EA,30.000,XI,0.00,25.91,777.30,15.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Off Road Helmet,0.0,1,1,450000040000010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130279,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,702.10,F,US00,4500000401,00010,702.10,X,KPAD1800,0,0,OZ,5300000025,0.000,00000,EA,0,0,0,0,204,SFTY,KPAD1800,EA,17.000,XI,0.00,41.30,702.10,16.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Knee Pads,0.0,1,1,450000040100010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130282,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,752.36,F,US00,4500000402,00010,752.36,X,RHMT1800,0,0,OZ,5300000024,0.000,00000,EA,0,0,0,0,204,SFTY,RHMT1800,EA,28.000,XI,0.00,26.87,752.36,10.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Road Helmet,0.0,1,1,450000040200010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130283,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,533.14,F,US00,4500000403,00010,533.14,X,PUMP1800,0,0,OZ,5300000032,0.000,00000,EA,0,0,0,0,204,UTIL,PUMP1800,EA,23.000,XI,0.00,23.18,533.14,10.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Air Pump,0.0,1,1,450000040300010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130285,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,492.58,F,US00,4500000404,00010,492.58,X,PUMP1800,0,0,OZ,5300000032,0.000,00000,EA,0,0,0,0,204,UTIL,PUMP1800,EA,22.000,XI,0.00,22.39,492.58,10.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Air Pump,0.0,1,1,450000040400010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130287,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,844.48,F,US00,4500000405,00010,844.48,X,RHMT1800,0,0,OZ,5300000024,0.000,00000,EA,0,0,0,0,204,SFTY,RHMT1800,EA,32.000,XI,0.00,26.39,844.48,10.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Road Helmet,0.0,1,1,450000040500010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130289,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,818.71,F,US00,4500000406,00010,818.71,X,RHMT1800,0,0,OZ,5300000020,0.000,00000,EA,0,0,0,0,204,SFTY,RHMT1800,EA,31.000,XI,0.00,26.41,818.71,10.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Road Helmet,0.0,1,1,450000040600010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130291,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,652.96,F,US00,4500000407,00010,652.96,X,PUMP1800,0,0,OZ,5300000032,0.000,00000,EA,0,0,0,0,204,UTIL,PUMP1800,EA,28.000,XI,0.00,23.32,652.96,10.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Air Pump,0.0,1,1,450000040700010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130293,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,"1,760.50",F,US00,4500000408,00010,"1,760.50",X,CAGE1800,0,0,OZ,5300000015,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,175.000,XI,0.00,10.06,"1,760.50",8.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000040800010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130295,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,"1,140.00",F,US00,4500000409,00010,"1,140.00",X,SHRT1800,0,0,OZ,5300000016,0.000,00000,EA,0,0,0,0,204,UTIL,SHRT1800,EA,80.000,XI,0.00,14.25,"1,140.00",16.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,T-shirt,0.0,1,1,450000040900010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130297,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,"1,186.08",F,US00,4500000410,00010,"1,186.08",X,FAID1800,0,0,OZ,5300000018,0.000,00000,EA,0,0,0,0,204,UTIL,FAID1800,EA,48.000,XI,0.00,24.71,"1,186.08",12.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,First Aid Kit,0.0,1,1,450000041000010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130300,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,994.08,F,US00,4500000411,00010,994.08,X,FAID1800,0,0,OZ,5300000018,0.000,00000,EA,0,0,0,0,204,UTIL,FAID1800,EA,38.000,XI,0.00,26.16,994.08,12.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,First Aid Kit,0.0,1,1,450000041100010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130301,06/22/2026,00/00/0000,0000000000,0000,EA,1,1,835.45,F,US00,4500000412,00010,835.45,X,OHMT1800,0,0,OZ,5300000022,0.000,00000,EA,0,0,0,0,204,SFTY,OHMT1800,EA,31.000,XI,0.00,26.95,835.45,15.000,1,1,06/22/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Off Road Helmet,0.0,1,1,450000041200010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130303,06/19/2026,00/00/0000,0000000000,0000,EA,1,1,491.70,F,US00,4500000413,00010,491.70,X,PUMP1800,0,0,OZ,5300000032,0.000,00000,EA,0,0,0,0,204,UTIL,PUMP1800,EA,22.000,XI,0.00,22.35,491.70,10.000,1,1,06/19/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Air Pump,0.0,1,1,450000041300010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130308,06/22/2026,00/00/0000,0000000000,0000,EA,1,1,"2,009.04",F,US00,4500000414,00010,"2,009.04",X,RKIT1800,0,0,OZ,5300000013,0.000,00000,EA,0,0,0,0,204,UTIL,RKIT1800,EA,132.000,XI,0.00,15.22,"2,009.04",12.000,1,1,06/22/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Repair Kit,0.0,1,1,450000041400010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130310,06/22/2026,00/00/0000,0000000000,0000,EA,1,1,"2,058.00",F,US00,4500000415,00010,"2,058.00",X,CAGE1800,0,0,OZ,5300000015,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,200.000,XI,0.00,10.29,"2,058.00",8.000,1,1,06/22/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000041500010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130312,06/22/2026,00/00/0000,0000000000,0000,EA,1,1,"2,682.12",F,US00,4500000416,00010,"2,682.12",X,CHSP1800,0,0,OZ,5300000033,0.000,00000,EA,0,0,0,0,204,UTIL,CHSP1800,EA,93.000,XI,0.00,28.84,"2,682.12",0.000,1,6,06/22/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Chain Lock Security Pro 800,0.0,1,1,450000041600010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130314,06/22/2026,00/00/0000,0000000000,0000,EA,1,1,856.38,F,US00,4500000417,00010,856.38,X,KPAD1800,0,0,OZ,5300000019,0.000,00000,EA,0,0,0,0,204,SFTY,KPAD1800,EA,21.000,XI,0.00,40.78,856.38,16.000,1,1,06/22/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Knee Pads,0.0,1,1,450000041700010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130316,06/22/2026,00/00/0000,0000000000,0000,EA,1,1,"1,482.24",F,US00,4500000418,00010,"1,482.24",X,RKIT1800,0,0,OZ,5300000013,0.000,00000,EA,0,0,0,0,204,UTIL,RKIT1800,EA,96.000,XI,0.00,15.44,"1,482.24",12.000,1,1,06/22/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Repair Kit,0.0,1,1,450000041800010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130318,06/22/2026,00/00/0000,0000000000,0000,EA,1,1,631.68,F,US00,4500000419,00010,631.68,X,PUMP1800,0,0,OZ,5300000023,0.000,00000,EA,0,0,0,0,204,UTIL,PUMP1800,EA,28.000,XI,0.00,22.56,631.68,10.000,1,1,06/22/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Air Pump,0.0,1,1,450000041900010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130320,06/22/2026,00/00/0000,0000000000,0000,EA,1,1,641.76,F,US00,4500000420,00010,641.76,X,PUMP1800,0,0,OZ,5300000023,0.000,00000,EA,0,0,0,0,204,UTIL,PUMP1800,EA,28.000,XI,0.00,22.92,641.76,10.000,1,1,06/22/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Air Pump,0.0,1,1,450000042000010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130322,06/22/2026,00/00/0000,0000000000,0000,EA,1,1,874.65,F,US00,4500000421,00010,874.65,X,CAGE1800,0,0,OZ,5300000021,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,85.000,XI,0.00,10.29,874.65,8.000,1,1,06/22/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000042100010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130324,06/23/2026,00/00/0000,0000000000,0000,EA,1,1,"1,769.25",F,US00,4500000422,00010,"1,769.25",X,CAGE1800,0,0,OZ,5300000015,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,175.000,XI,0.00,10.11,"1,769.25",8.000,1,1,06/23/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000042200010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130326,06/23/2026,00/00/0000,0000000000,0000,EA,1,1,809.10,F,US00,4500000423,00010,809.10,X,RHMT1800,0,0,OZ,5300000020,0.000,00000,EA,0,0,0,0,204,SFTY,RHMT1800,EA,30.000,XI,0.00,26.97,809.10,10.000,1,1,06/23/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Road Helmet,0.0,1,1,450000042300010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130328,06/23/2026,00/00/0000,0000000000,0000,EA,1,1,"1,413.00",F,US00,4500000424,00010,"1,413.00",X,SHRT1800,0,0,OZ,5300000026,0.000,00000,EA,0,0,0,0,204,UTIL,SHRT1800,EA,100.000,XI,0.00,14.13,"1,413.00",16.000,1,1,06/23/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,T-shirt,0.0,1,1,450000042400010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130330,06/23/2026,00/00/0000,0000000000,0000,EA,1,1,"1,774.80",F,US00,4500000425,00010,"1,774.80",X,RKIT1800,0,0,OZ,5300000030,0.000,00000,EA,0,0,0,0,204,UTIL,RKIT1800,EA,116.000,XI,0.00,15.30,"1,774.80",12.000,1,1,06/23/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Repair Kit,0.0,1,1,450000042500010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130332,06/23/2026,00/00/0000,0000000000,0000,EA,1,1,"2,587.50",F,US00,4500000426,00010,"2,587.50",X,BOTL1800,0,0,OZ,5300000014,0.000,00000,EA,0,0,0,0,204,UTIL,BOTL1800,EA,230.000,XI,0.00,11.25,"2,587.50",1.000,1,1,06/23/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle,0.0,1,1,450000042600010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130334,06/23/2026,00/00/0000,0000000000,0000,EA,1,1,"1,964.73",F,US00,4500000427,00010,"1,964.73",X,FAID1800,0,0,OZ,5300000031,0.000,00000,EA,0,0,0,0,204,UTIL,FAID1800,EA,79.000,XI,0.00,24.87,"1,964.73",12.000,1,1,06/23/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,First Aid Kit,0.0,1,1,450000042700010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130337,06/23/2026,00/00/0000,0000000000,0000,EA,1,1,811.89,F,US00,4500000428,00010,811.89,X,RHMT1800,0,0,OZ,5300000020,0.000,00000,EA,0,0,0,0,204,SFTY,RHMT1800,EA,31.000,XI,0.00,26.19,811.89,10.000,1,1,06/23/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Road Helmet,0.0,1,1,450000042800010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130338,06/23/2026,00/00/0000,0000000000,0000,EA,1,1,792.28,F,US00,4500000429,00010,792.28,X,OHMT1800,0,0,OZ,5300000036,0.000,00000,EA,0,0,0,0,204,SFTY,OHMT1800,EA,29.000,XI,0.00,27.32,792.28,15.000,1,1,06/23/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Off Road Helmet,0.0,1,1,450000042900010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130340,06/23/2026,00/00/0000,0000000000,0000,EA,1,1,"2,826.06",F,US00,4500000430,00010,"2,826.06",X,FAID1800,0,0,OZ,5300000018,0.000,00000,EA,0,0,0,0,204,UTIL,FAID1800,EA,111.000,XI,0.00,25.46,"2,826.06",12.000,1,1,06/23/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,First Aid Kit,0.0,1,1,450000043000010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130342,06/23/2026,00/00/0000,0000000000,0000,EA,1,1,"1,815.00",F,US00,4500000431,00010,"1,815.00",X,BOTL1800,0,0,OZ,5300000034,0.000,00000,EA,0,0,0,0,204,UTIL,BOTL1800,EA,165.000,XI,0.00,11.00,"1,815.00",1.000,1,1,06/23/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle,0.0,1,1,450000043100010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130344,06/23/2026,00/00/0000,0000000000,0000,EA,1,1,956.80,F,US00,4500000432,00010,956.80,X,RKIT1800,0,0,OZ,5300000030,0.000,00000,EA,0,0,0,0,204,UTIL,RKIT1800,EA,64.000,XI,0.00,14.95,956.80,12.000,1,1,06/23/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Repair Kit,0.0,1,1,450000043200010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130346,06/24/2026,00/00/0000,0000000000,0000,EA,1,1,"2,095.10",F,US00,4500000433,00010,"2,095.10",X,CAGE1800,0,0,OZ,5300000021,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,205.000,XI,0.00,10.22,"2,095.10",8.000,1,1,06/24/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000043300010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130349,06/24/2026,00/00/0000,0000000000,0000,EA,1,1,"1,444.80",F,US00,4500000434,00010,"1,444.80",X,CAGE1800,0,0,OZ,5300000015,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,140.000,XI,0.00,10.32,"1,444.80",8.000,1,1,06/24/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000043400010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130350,06/24/2026,00/00/0000,0000000000,0000,EA,1,1,829.60,F,US00,4500000435,00010,829.60,X,KPAD1800,0,0,OZ,5300000025,0.000,00000,EA,0,0,0,0,204,SFTY,KPAD1800,EA,20.000,XI,0.00,41.48,829.60,16.000,1,1,06/24/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Knee Pads,0.0,1,1,450000043500010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130352,06/24/2026,00/00/0000,0000000000,0000,EA,1,1,755.64,F,US00,4500000436,00010,755.64,X,EPAD1800,0,0,OZ,5300000017,0.000,00000,EA,0,0,0,0,204,SFTY,EPAD1800,EA,18.000,XI,0.00,41.98,755.64,32.000,1,1,06/24/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Elbow Pads,0.0,1,1,450000043600010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130354,06/24/2026,00/00/0000,0000000000,0000,EA,1,1,"3,171.25",F,US00,4500000437,00010,"3,171.25",X,FAID1800,0,0,OZ,5300000031,0.000,00000,EA,0,0,0,0,204,UTIL,FAID1800,EA,125.000,XI,0.00,25.37,"3,171.25",12.000,1,1,06/24/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,First Aid Kit,0.0,1,1,450000043700010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130356,06/24/2026,00/00/0000,0000000000,0000,EA,1,1,"2,071.49",F,US00,4500000438,00010,"2,071.49",X,CHLK1800,0,0,OZ,5300000029,0.000,00000,EA,0,0,0,0,204,UTIL,CHLK1800,EA,59.000,XI,0.00,35.11,"2,071.49",0.000,1,6,06/24/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Chain Lock 800,0.0,1,1,450000043800010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130358,06/24/2026,00/00/0000,0000000000,0000,EA,1,1,"2,745.60",F,US00,4500000439,00010,"2,745.60",X,BOTL1800,0,0,OZ,5300000034,0.000,00000,EA,0,0,0,0,204,UTIL,BOTL1800,EA,240.000,XI,0.00,11.44,"2,745.60",1.000,1,1,06/24/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle,0.0,1,1,450000043900010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130360,06/24/2026,00/00/0000,0000000000,0000,EA,1,1,683.23,F,US00,4500000440,00010,683.23,X,EPAD1800,0,0,OZ,5300000028,0.000,00000,EA,0,0,0,0,204,SFTY,EPAD1800,EA,17.000,XI,0.00,40.19,683.23,32.000,1,1,06/24/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Elbow Pads,0.0,1,1,450000044000010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130362,06/25/2026,00/00/0000,0000000000,0000,EA,1,1,"1,542.25",F,US00,4500000441,00010,"1,542.25",X,CAGE1800,0,0,OZ,5300000021,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,155.000,XI,0.00,9.95,"1,542.25",8.000,1,1,06/25/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000044100010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130365,06/25/2026,00/00/0000,0000000000,0000,EA,1,1,"1,588.08",F,US00,4500000442,00010,"1,588.08",X,RKIT1800,0,0,OZ,5300000013,0.000,00000,EA,0,0,0,0,204,UTIL,RKIT1800,EA,104.000,XI,0.00,15.27,"1,588.08",12.000,1,1,06/25/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Repair Kit,0.0,1,1,450000044200010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130367,06/25/2026,00/00/0000,0000000000,0000,EA,1,1,"2,637.00",F,US00,4500000443,00010,"2,637.00",X,SHRT1800,0,0,OZ,5300000016,0.000,00000,EA,0,0,0,0,204,UTIL,SHRT1800,EA,180.000,XI,0.00,14.65,"2,637.00",16.000,1,1,06/25/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,T-shirt,0.0,1,1,450000044300010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130369,06/25/2026,00/00/0000,0000000000,0000,EA,1,1,"5,121.48",F,US00,4500000444,00010,"5,121.48",X,CHSP1800,0,0,OZ,5300000011,0.000,00000,EA,0,0,0,0,204,UTIL,CHSP1800,EA,182.000,XI,0.00,28.14,"5,121.48",0.000,1,6,06/25/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Chain Lock Security Pro 800,0.0,1,1,450000044400010,0.0,0,X,MI00,0.00
