case_id,object_type,planned_step_id,row_key,sap_tcode,synthetic_actor_id,table,technical_sap_user_id,tool
C090,payment_document,C090_A5,BELNR=1500000260|BUKRS=US00|GJAHR=2026,FBDC_C014,chief_accountant_US,BKPF,TU_05,fiori.send_payment
C090,payment_document,C090_A5,BELNR=1500000260|BUKRS=US00|GJAHR=2026|BUZEI=1,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C090,payment_document,C090_A5,BELNR=1500000260|BUKRS=US00|GJAHR=2026|BUZEI=2,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C091,purchase_requisition,C091_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130206|CHANGENR=735780,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C091,purchase_requisition,C091_A1,OBJECTCLAS=BANF|OBJECTID=10000403|CHANGENR=735779,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C091,purchase_requisition,C091_A1,BANFN=10000403,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C091,purchase_order,C091_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130207|CHANGENR=735783,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C091,purchase_order,C091_A2,OBJECTCLAS=BANF|OBJECTID=10000403|CHANGENR=735782,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C091,purchase_order,C091_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000365|CHANGENR=735781,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C091,purchase_order,C091_A2,EBELN=4500000365,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C091,purchase_order,C091_A2,EBELN=4500000365|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C091,material_document,C091_A3,MBLNR=5000000320|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C091,material_document,C091_A3,MBLNR=5000000320|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C091,supplier_invoice,C091_A4,BELNR=5105600383|GJAHR=2026,MIRO,accounts_payable_clerk_mi00,RBKP,TU_04,fiori.create_supplier_invoice
C091,supplier_invoice,C091_A4,BELNR=5105600383|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C091,payment_document,C091_A5,BELNR=1500000244|BUKRS=US00|GJAHR=2026,FBDC_C014,accounts_payable_clerk_mi00,BKPF,TU_04,fiori.send_payment
C091,payment_document,C091_A5,BELNR=1500000244|BUKRS=US00|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C091,payment_document,C091_A5,BELNR=1500000244|BUKRS=US00|GJAHR=2026|BUZEI=2,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C092,purchase_requisition,C092_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130208|CHANGENR=735785,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C092,purchase_requisition,C092_A1,OBJECTCLAS=BANF|OBJECTID=10000404|CHANGENR=735784,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C092,purchase_requisition,C092_A1,BANFN=10000404,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C092,purchase_order,C092_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130209|CHANGENR=735788,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C092,purchase_order,C092_A2,OBJECTCLAS=BANF|OBJECTID=10000404|CHANGENR=735787,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C092,purchase_order,C092_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000366|CHANGENR=735786,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C092,purchase_order,C092_A2,EBELN=4500000366,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C092,purchase_order,C092_A2,EBELN=4500000366|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C092,material_document,C092_A3,MBLNR=5000000321|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C092,material_document,C092_A3,MBLNR=5000000321|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C092,supplier_invoice,C092_A4,BELNR=5105600380|GJAHR=2026,MIRO,chief_accountant_US,RBKP,TU_05,fiori.create_supplier_invoice
C092,supplier_invoice,C092_A4,BELNR=5105600380|GJAHR=2026|BUZEI=1,,chief_accountant_US,RSEG,TU_05,fiori.create_supplier_invoice
C092,vendor_bank_change,C092_R1,OBJECTCLAS=BUPA_BUP|OBJECTID=108800|CHANGENR=735993,,accounts_payable_clerk_mi00,CDHDR,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=KRED|OBJECTID=108800|CHANGENR=735992,XK02,accounts_payable_clerk_mi00,CDHDR,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=BUPA_BUP|OBJECTID=108800|CHANGENR=735993|TABNAME=BUT0BK|FNAME=BANKL,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=BUPA_BUP|OBJECTID=108800|CHANGENR=735993|TABNAME=BUT0BK|FNAME=BANKN,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=KRED|OBJECTID=108800|CHANGENR=735992|TABNAME=LFBK|FNAME=BANK_GUID,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=KRED|OBJECTID=108800|CHANGENR=735992|TABNAME=LFBK|FNAME=BKONT,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=KRED|OBJECTID=108800|CHANGENR=735992|TABNAME=LFBK|FNAME=BKREF,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=KRED|OBJECTID=108800|CHANGENR=735992|TABNAME=LFBK|FNAME=BVTYP,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=KRED|OBJECTID=108800|CHANGENR=735992|TABNAME=LFBK|FNAME=EBPP_ACCNAME,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=KRED|OBJECTID=108800|CHANGENR=735992|TABNAME=LFBK|FNAME=EBPP_BVSTATUS,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=KRED|OBJECTID=108800|CHANGENR=735992|TABNAME=LFBK|FNAME=KEY,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=KRED|OBJECTID=108800|CHANGENR=735992|TABNAME=LFBK|FNAME=KOBIS,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=KRED|OBJECTID=108800|CHANGENR=735992|TABNAME=LFBK|FNAME=KOINH,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=KRED|OBJECTID=108800|CHANGENR=735992|TABNAME=LFBK|FNAME=KOVON,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C092,vendor_bank_change,C092_R1,OBJECTCLAS=KRED|OBJECTID=108800|CHANGENR=735992|TABNAME=LFBK|FNAME=XEZER,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C092,payment_document,C092_A5,BELNR=1500000240|BUKRS=US00|GJAHR=2026,FBDC_C014,accounts_payable_clerk_mi00,BKPF,TU_04,fiori.send_payment
C092,payment_document,C092_A5,BELNR=1500000240|BUKRS=US00|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C092,payment_document,C092_A5,BELNR=1500000240|BUKRS=US00|GJAHR=2026|BUZEI=2,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C093,purchase_requisition,C093_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130210|CHANGENR=735790,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C093,purchase_requisition,C093_A1,OBJECTCLAS=BANF|OBJECTID=10000405|CHANGENR=735789,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C093,purchase_requisition,C093_A1,BANFN=10000405,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C093,purchase_order,C093_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130211|CHANGENR=735793,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C093,purchase_order,C093_A2,OBJECTCLAS=BANF|OBJECTID=10000405|CHANGENR=735792,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C093,purchase_order,C093_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000367|CHANGENR=735791,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C093,purchase_order,C093_A2,EBELN=4500000367,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C093,purchase_order,C093_A2,EBELN=4500000367|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C093,material_document,C093_A3,MBLNR=5000000322|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C093,material_document,C093_A3,MBLNR=5000000322|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C093,supplier_invoice,C093_A4,BELNR=5105600384|GJAHR=2026,MIRO,accounts_payable_clerk_mi00,RBKP,TU_04,fiori.create_supplier_invoice
C093,supplier_invoice,C093_A4,BELNR=5105600384|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C093,payment_document,C093_A5,BELNR=1500000254|BUKRS=US00|GJAHR=2026,FBDC_C014,chief_accountant_US,BKPF,TU_05,fiori.send_payment
C093,payment_document,C093_A5,BELNR=1500000254|BUKRS=US00|GJAHR=2026|BUZEI=1,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C093,payment_document,C093_A5,BELNR=1500000254|BUKRS=US00|GJAHR=2026|BUZEI=2,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C094,purchase_requisition,C094_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130212|CHANGENR=735795,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C094,purchase_requisition,C094_A1,OBJECTCLAS=BANF|OBJECTID=10000406|CHANGENR=735794,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C094,purchase_requisition,C094_A1,BANFN=10000406,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C094,purchase_order,C094_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130213|CHANGENR=735798,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C094,purchase_order,C094_A2,OBJECTCLAS=BANF|OBJECTID=10000406|CHANGENR=735797,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C094,purchase_order,C094_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000368|CHANGENR=735796,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C094,purchase_order,C094_A2,EBELN=4500000368,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C094,purchase_order,C094_A2,EBELN=4500000368|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C094,material_document,C094_A3,MBLNR=5000000324|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C094,material_document,C094_A3,MBLNR=5000000324|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C094,supplier_invoice,C094_A4,BELNR=5105600381|GJAHR=2026,MIRO,accounts_payable_clerk_mi00,RBKP,TU_04,fiori.create_supplier_invoice
C094,supplier_invoice,C094_A4,BELNR=5105600381|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C094,payment_document,C094_A5,BELNR=1500000243|BUKRS=US00|GJAHR=2026,FBDC_C014,chief_accountant_US,BKPF,TU_05,fiori.send_payment
C094,payment_document,C094_A5,BELNR=1500000243|BUKRS=US00|GJAHR=2026|BUZEI=1,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C094,payment_document,C094_A5,BELNR=1500000243|BUKRS=US00|GJAHR=2026|BUZEI=2,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C095,purchase_requisition,C095_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130214|CHANGENR=735800,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C095,purchase_requisition,C095_A1,OBJECTCLAS=BANF|OBJECTID=10000407|CHANGENR=735799,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C095,purchase_requisition,C095_A1,BANFN=10000407,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C095,purchase_order,C095_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130215|CHANGENR=735803,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C095,purchase_order,C095_A2,OBJECTCLAS=BANF|OBJECTID=10000407|CHANGENR=735802,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C095,purchase_order,C095_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000369|CHANGENR=735801,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C095,purchase_order,C095_A2,EBELN=4500000369,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C095,purchase_order,C095_A2,EBELN=4500000369|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C095,material_document,C095_A3,MBLNR=5000000323|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C095,material_document,C095_A3,MBLNR=5000000323|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C095,supplier_invoice,C095_A4,BELNR=5105600382|GJAHR=2026,MIRO,chief_accountant_US,RBKP,TU_05,fiori.create_supplier_invoice
C095,supplier_invoice,C095_A4,BELNR=5105600382|GJAHR=2026|BUZEI=1,,chief_accountant_US,RSEG,TU_05,fiori.create_supplier_invoice
C095,payment_document,C095_A5,BELNR=1500000249|BUKRS=US00|GJAHR=2026,FBDC_C014,accounts_payable_clerk_mi00,BKPF,TU_04,fiori.send_payment
C095,payment_document,C095_A5,BELNR=1500000249|BUKRS=US00|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C095,payment_document,C095_A5,BELNR=1500000249|BUKRS=US00|GJAHR=2026|BUZEI=2,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C096,purchase_requisition,C096_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130216|CHANGENR=735805,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C096,purchase_requisition,C096_A1,OBJECTCLAS=BANF|OBJECTID=10000408|CHANGENR=735804,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C096,purchase_requisition,C096_A1,BANFN=10000408,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C096,purchase_order,C096_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130217|CHANGENR=735808,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C096,purchase_order,C096_A2,OBJECTCLAS=BANF|OBJECTID=10000408|CHANGENR=735807,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C096,purchase_order,C096_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000370|CHANGENR=735806,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C096,purchase_order,C096_A2,EBELN=4500000370,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C096,purchase_order,C096_A2,EBELN=4500000370|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C096,material_document,C096_A3,MBLNR=5000000341|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C096,material_document,C096_A3,MBLNR=5000000341|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C096,supplier_invoice,C096_A4,BELNR=5105600405|GJAHR=2026,MIRO,chief_accountant_US,RBKP,TU_05,fiori.create_supplier_invoice
C096,supplier_invoice,C096_A4,BELNR=5105600405|GJAHR=2026|BUZEI=1,,chief_accountant_US,RSEG,TU_05,fiori.create_supplier_invoice
C096,payment_document,C096_A5,BELNR=1500000270|BUKRS=US00|GJAHR=2026,FBDC_C014,chief_accountant_US,BKPF,TU_05,fiori.send_payment
C096,payment_document,C096_A5,BELNR=1500000270|BUKRS=US00|GJAHR=2026|BUZEI=1,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C096,payment_document,C096_A5,BELNR=1500000270|BUKRS=US00|GJAHR=2026|BUZEI=2,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C097,purchase_requisition,C097_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130218|CHANGENR=735810,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C097,purchase_requisition,C097_A1,OBJECTCLAS=BANF|OBJECTID=10000409|CHANGENR=735809,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C097,purchase_requisition,C097_A1,BANFN=10000409,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C097,purchase_order,C097_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130219|CHANGENR=735813,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C097,purchase_order,C097_A2,OBJECTCLAS=BANF|OBJECTID=10000409|CHANGENR=735812,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C097,purchase_order,C097_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000371|CHANGENR=735811,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C097,purchase_order,C097_A2,EBELN=4500000371,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C097,purchase_order,C097_A2,EBELN=4500000371|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C097,material_document,C097_A3,MBLNR=5000000342|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C097,material_document,C097_A3,MBLNR=5000000342|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C097,supplier_invoice,C097_A4,BELNR=5105600403|GJAHR=2026,MIRO,accounts_payable_clerk_mi00,RBKP,TU_04,fiori.create_supplier_invoice
C097,supplier_invoice,C097_A4,BELNR=5105600403|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C097,payment_document,C097_A5,BELNR=1500000269|BUKRS=US00|GJAHR=2026,FBDC_C014,accounts_payable_clerk_mi00,BKPF,TU_04,fiori.send_payment
C097,payment_document,C097_A5,BELNR=1500000269|BUKRS=US00|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C097,payment_document,C097_A5,BELNR=1500000269|BUKRS=US00|GJAHR=2026|BUZEI=2,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C098,purchase_requisition,C098_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130220|CHANGENR=735815,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C098,purchase_requisition,C098_A1,OBJECTCLAS=BANF|OBJECTID=10000410|CHANGENR=735814,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C098,purchase_requisition,C098_A1,BANFN=10000410,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C098,purchase_order,C098_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130221|CHANGENR=735818,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C098,purchase_order,C098_A2,OBJECTCLAS=BANF|OBJECTID=10000410|CHANGENR=735817,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C098,purchase_order,C098_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000372|CHANGENR=735816,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C098,purchase_order,C098_A2,EBELN=4500000372,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C098,purchase_order,C098_A2,EBELN=4500000372|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C098,material_document,C098_A3,MBLNR=5000000343|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C098,material_document,C098_A3,MBLNR=5000000343|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C098,supplier_invoice,C098_A4,BELNR=5105600404|GJAHR=2026,MIRO,chief_accountant_US,RBKP,TU_05,fiori.create_supplier_invoice
C098,supplier_invoice,C098_A4,BELNR=5105600404|GJAHR=2026|BUZEI=1,,chief_accountant_US,RSEG,TU_05,fiori.create_supplier_invoice
C098,payment_document,C098_A5,BELNR=1500000278|BUKRS=US00|GJAHR=2026,FBDC_C014,accounts_payable_clerk_mi00,BKPF,TU_04,fiori.send_payment
C098,payment_document,C098_A5,BELNR=1500000278|BUKRS=US00|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C098,payment_document,C098_A5,BELNR=1500000278|BUKRS=US00|GJAHR=2026|BUZEI=2,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C099,purchase_requisition,C099_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130222|CHANGENR=735820,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C099,purchase_requisition,C099_A1,OBJECTCLAS=BANF|OBJECTID=10000411|CHANGENR=735819,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C099,purchase_requisition,C099_A1,BANFN=10000411,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C099,purchase_order,C099_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130223|CHANGENR=735823,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C099,purchase_order,C099_A2,OBJECTCLAS=BANF|OBJECTID=10000411|CHANGENR=735822,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C099,purchase_order,C099_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000373|CHANGENR=735821,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C099,purchase_order,C099_A2,EBELN=4500000373,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C099,purchase_order,C099_A2,EBELN=4500000373|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C099,material_document,C099_A3,MBLNR=5000000344|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C099,material_document,C099_A3,MBLNR=5000000344|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C099,supplier_invoice,C099_A4,BELNR=5105600402|GJAHR=2026,MIRO,accounts_payable_clerk_mi00,RBKP,TU_04,fiori.create_supplier_invoice
C099,supplier_invoice,C099_A4,BELNR=5105600402|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C099,payment_document,C099_A5,BELNR=1500000275|BUKRS=US00|GJAHR=2026,FBDC_C014,chief_accountant_US,BKPF,TU_05,fiori.send_payment
C099,payment_document,C099_A5,BELNR=1500000275|BUKRS=US00|GJAHR=2026|BUZEI=1,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C099,payment_document,C099_A5,BELNR=1500000275|BUKRS=US00|GJAHR=2026|BUZEI=2,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C100,purchase_requisition,C100_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130224|CHANGENR=735825,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C100,purchase_requisition,C100_A1,OBJECTCLAS=BANF|OBJECTID=10000412|CHANGENR=735824,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C100,purchase_requisition,C100_A1,BANFN=10000412,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C100,purchase_order,C100_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130225|CHANGENR=735830,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C100,purchase_order,C100_A2,OBJECTCLAS=BANF|OBJECTID=10000412|CHANGENR=735829,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C100,purchase_order,C100_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000374|CHANGENR=735828,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C100,purchase_order,C100_A2,EBELN=4500000374,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C100,purchase_order,C100_A2,EBELN=4500000374|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C100,material_document,C100_A3,MBLNR=5000000345|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C100,material_document,C100_A3,MBLNR=5000000345|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C100,supplier_invoice,C100_A4,BELNR=5105600401|GJAHR=2026,MIRO,accounts_payable_clerk_mi00,RBKP,TU_04,fiori.create_supplier_invoice
C100,supplier_invoice,C100_A4,BELNR=5105600401|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C100,payment_document,C100_A5,BELNR=1500000268|BUKRS=US00|GJAHR=2026,FBDC_C014,chief_accountant_US,BKPF,TU_05,fiori.send_payment
C100,payment_document,C100_A5,BELNR=1500000268|BUKRS=US00|GJAHR=2026|BUZEI=1,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C100,payment_document,C100_A5,BELNR=1500000268|BUKRS=US00|GJAHR=2026|BUZEI=2,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
